time,dt,,TimeStamp,latitude,GPS Speed,longitude,,OBD Speed,Acc X,Acc Y,Acc Z,Linear X,Linear Y,Linear Z,Gravity X,Gravity Y,Gravity Z,Compass X,Compass Y,Compass Z,Gyro X,Gyro Y-Avg,Gyro Y,Gyro Z,Ori X,Ori Y,Ori Z,OBD1,OBD2,OBD3,OBD4,OBD5
281.732,0.084,1.39E+14,1.45E+12,36.90879,20,-76.30572,-35,0,-0.84814596,10.294469,0.6584055,-0.32430387,0.5043831,0.43433368,-0.5238421,9.790086,0.2240718,1.264,6.384,18.084,0.00702495,0.004459316,-0.05009095,-0.03848451,190.37398,-86.669334,-3.062828,174.8,0,0,0,0
281.816,0.08,1.39E+14,1.45E+12,36.90879,20,-76.30572,-35,0,-0.7469909,10.164583,0.46746787,-0.18328935,0.3765707,0.24966332,-0.56370157,9.7880125,0.21780455,0.883,6.065,18.084,-0.007330383,0.010873401,-0.003970624,-0.053145275,189.81056,-86.46703,-3.296081,174.8,0,0,0,0
281.896,0.09,1.39E+14,1.45E+12,36.90879,20,-76.30572,-35,0,-0.6979098,8.977658,-0.83497787,-0.11549872,-0.8095808,-1.0377994,-0.58241105,9.787239,0.2028215,0.576,6.065,18.084,-0.007330383,0.01498147,-0.003970624,-0.053145275,189.40697,-86.394455,-3.4054947,174.8,0,0,0,0
281.986,0.08,1.39E+14,1.45E+12,36.90879,20,-76.30572,-35,0,-0.741604,9.922171,-0.012569559,-0.11857355,0.13746738,-0.21700376,-0.6230304,9.784703,0.2044342,0.576,6.065,18.084,-0.010690142,0.019074267,0.024129177,-0.03970624,189.31506,-86.16605,-3.6433284,174.8,0,0,0,0
282.066,0.085,1.39E+14,1.45E+12,36.90879,20,-76.30572,-35,0,-0.94092125,10.159196,0.6745663,-0.28843158,0.3763399,0.4736182,-0.65248966,9.782856,0.2009481,0.576,6.065,18.084,-0.010690142,0.021762074,0.024129177,-0.03970624,189.56277,-86.00791,-3.8158197,174.8,0,0,0,0
282.151,0.085,1.39E+14,1.45E+12,36.90879,20,-76.30572,-35,0,-0.7284359,10.177153,0.31603462,-0.060223877,0.3957548,0.09662613,-0.668212,9.781398,0.21940848,0.576,6.065,18.441,-0.023823744,0.02200642,-0.010690142,-0.033292156,189.62521,-85.887344,-3.9080648,174.8,0,0,0,0
282.236,0.08,1.39E+14,1.45E+12,36.90879,20,-76.30572,-35,0,-0.55246204,9.11712,0.46926352,0.13338113,-0.663187,0.25570434,-0.68584317,9.780307,0.21355917,0.576,6.417,18.441,-0.023823744,0.023991732,-0.010690142,-0.033292156,189.86754,-85.79938,-4.0112953,174.8,0,0,0,0
282.316,0.09,1.39E+14,1.45E+12,36.90879,20,-76.30572,-35,0,-0.8595184,8.80767,-0.7469909,-0.14629972,-0.96956635,-1.0065544,-0.7132187,9.777236,0.2595634,0.576,6.417,18.441,-0.038179077,0.024633141,0.0290161,-0.048258353,189.74379,-85.56121,-4.172158,174.8,0,0,0,0
282.406,0.12,1.39E+14,1.45E+12,36.90879,20,-76.30572,-35,0,-0.5722142,9.490017,-0.5614403,0.1459471,-0.28697777,-0.81641865,-0.7181613,9.776995,0.2549784,0.576,6.417,18.441,-0.038179077,0.023289237,0.0290161,-0.048258353,190.17447,-85.54306,-4.2010703,174.8,0,0,0,0
282.526,0.08,1.39E+14,1.45E+12,36.90862,20,-76.305695,-35,0,-0.8319851,9.282919,-0.10534488,-0.043793917,-0.4892063,-0.33925653,-0.7881912,9.772125,0.23391163,0.91,6.417,18.032,-0.002138028,0.020158553,0.036957346,-0.059864793,192.13611,-85.19079,-4.611329,173.7,0,0,0,0
282.606,0.08,1.39E+14,1.45E+12,36.90862,20,-76.305695,-35,0,-1.5993267,10.311228,0.15861586,-0.80205107,0.53977203,-0.072517544,-0.79727566,9.771456,0.2311334,0.91,6.417,18.032,-0.002138028,0.016630806,0.036957346,-0.059864793,192.37675,-85.14437,-4.6645627,173.7,0,0,0,0
282.686,0.09,1.39E+14,1.45E+12,36.90862,20,-76.305695,-35,0,-0.5835867,10.067019,0.047285482,0.20392919,0.29441738,-0.16821663,-0.7875159,9.772602,0.21550211,1.217,6.417,18.032,-0.001832596,0.014859297,0.029932396,-0.02687807,193.09229,-85.22418,-4.607171,173.7,0,0,0,0
282.776,0.08,1.39E+14,1.45E+12,36.90862,20,-76.305695,-35,0,-0.65242,10.377667,0.56323594,0.13916743,0.6052656,0.3536638,-0.7915874,9.772402,0.20957214,1.217,6.101,18.032,-0.001832596,0.013439035,0.029932396,-0.02687807,193.29642,-85.21014,-4.6309814,173.7,0,0,0,0
282.856,0.08,1.39E+14,1.45E+12,36.90862,20,-76.305695,-35,0,-0.46088383,10.118495,-0.038905777,0.33680794,0.34578228,-0.20680854,-0.79769176,9.772713,0.16790275,1.217,6.101,18.032,0.010995574,0.012324206,0.025045475,-0.03359759,193.36914,-85.23194,-4.6663885,173.7,0,0,0,0
282.936,0.09,1.39E+14,1.45E+12,36.90862,20,-76.305695,-35,0,-0.5674258,10.810419,0.23104046,0.23397183,1.0380058,0.06341712,-0.8013976,9.772413,0.16762334,1.217,5.731,18.032,0.010995574,0.011453723,0.025045475,-0.03359759,193.55627,-85.210915,-4.688114,173.7,0,0,0,0
283.026,0.08,1.39E+14,1.45E+12,36.90862,20,-76.305695,-35,0,-0.40102878,9.638457,-0.4830302,0.3998433,-0.13404179,-0.64813834,-0.8008721,9.772499,0.16510814,1.217,5.426,18.032,0.010995574,0.008720101,0.025045475,-0.03359759,193.48787,-85.21697,-4.685012,173.7,0,0,0,0
283.106,0.085,1.39E+14,1.45E+12,36.90862,20,-76.305695,-35,0,-0.27832595,9.979631,0.5434838,0.5334773,0.20727634,0.43198448,-0.8118033,9.772355,0.11149931,0.901,5.426,18.032,0.02443461,0.005986479,-0.028710667,-0.035124753,193.216,-85.20686,-4.748738,173.7,0,0,0,0
283.191,0.085,1.39E+14,1.45E+12,36.90862,20,-76.305695,-35,0,-0.91219085,9.153033,-0.6254852,-0.09613961,-0.6190357,-0.73086804,-0.81605124,9.772069,0.10538287,0.901,5.426,18.342,0.02443461,0.009422596,-0.028710667,-0.035124753,192.98174,-85.18692,-4.773611,173.7,0,0,0,0
283.276,0.08,1.39E+14,1.45E+12,36.90862,20,-76.305695,-35,0,-0.40641573,9.160814,-0.28790274,0.4086649,-0.6098938,-0.4861048,-0.81508064,9.770708,0.19820203,0.901,5.426,18.342,-0.057421334,0.012858713,-0.044593163,-0.030543262,192.446,-85.09308,-4.7686205,173.7,0,0,0,0
283.356,0.09,1.39E+14,1.45E+12,36.90862,20,-76.305695,-35,0,-0.12808979,9.838972,0.21308395,0.6887072,0.06837082,0.016636074,-0.81679696,9.770601,0.19644788,0.593,5.426,18.342,-0.057421334,0.016859881,-0.044593163,-0.030543262,192.17175,-85.08578,-4.778667,173.7,0,0,0,0
283.446,0.08,1.39E+14,1.45E+12,36.908436,20,-76.30566,-35,0,-0.56203884,10.491392,1.0953473,0.28764588,0.7246952,0.8502666,-0.8496847,9.766697,0.24508068,0.593,5.426,18.008,-0.040927973,0.020861048,0.07819075,-0.048563786,191.92667,-84.82631,-4.972109,172.2,0,0,0,0
283.526,0.085,1.39E+14,1.45E+12,36.908436,20,-76.30566,-35,0,-0.83018947,9.816227,0.18315643,0.020274818,0.049495697,-0.0577987,-0.8504643,9.766731,0.24095513,0.593,5.108,18.008,-0.040927973,0.01872302,0.07819075,-0.048563786,191.78539,-84.82854,-4.97663,172.2,0,0,0,0
283.611,0.095,1.39E+14,1.45E+12,36.908436,20,-76.30566,-35,0,-0.86969376,10.597934,0.7266402,0.017745435,0.8343706,0.49070495,-0.8874392,9.763563,0.23593526,0.593,5.108,18.008,-0.011911872,0.018585575,0.07788532,-0.05375614,192.2022,-84.6271,-5.1935124,172.2,0,0,0,0
283.706,0.08,1.39E+14,1.45E+12,36.908436,20,-76.30566,-35,0,-2.0721815,10.254366,-0.02633622,-1.1874723,0.49054527,-0.2618547,-0.8847091,9.763821,0.23551849,0.593,4.801,18.008,-0.011911872,0.018463402,0.07788532,-0.05375614,192.10016,-84.64321,-5.1774864,172.2,0,0,0,0
283.786,0.085,1.39E+14,1.45E+12,36.908436,20,-76.30566,-35,0,-1.4586674,9.91798,-0.7966706,-0.57024235,0.1540308,-1.0120682,-0.88842505,9.763949,0.21539749,0.593,4.486,18.008,-0.002748894,0.010919216,0.0290161,-0.031154128,192.13515,-84.65123,-5.199046,172.2,0,0,0,0
283.871,0.085,1.39E+14,1.45E+12,36.908436,20,-76.30566,-35,0,-1.459266,10.125079,-0.41359833,-0.5617263,0.36184788,-0.62368834,-0.8975397,9.763231,0.21009003,0.593,4.486,18.008,-0.002748894,0.005818491,0.0290161,-0.031154128,192.2423,-84.60642,-5.252472,172.2,0,0,0,0
283.956,0.08,1.39E+14,1.45E+12,36.908436,20,-76.30566,-35,0,-1.1803415,10.005967,-0.22685061,-0.34943742,0.2360115,-0.3940607,-0.83090407,9.769956,0.16721009,0.593,4.141,18.008,0.018936822,0.000870483,0.002138028,0.010995574,191.5256,-85.04192,-4.861129,172.2,0,0,0,0
284.036,0.095,1.39E+14,1.45E+12,36.908436,20,-76.30566,-35,0,-1.834557,10.026319,-0.11492168,-1.0053982,0.25621223,-0.28197452,-0.8291589,9.770106,0.16705285,0.593,4.141,18.008,0.018936822,-0.002733622,0.002138028,0.010995574,191.49171,-85.052086,-4.8508935,172.2,0,0,0,0
284.131,0.085,1.39E+14,1.45E+12,36.908436,20,-76.30566,-35,0,-1.2671312,9.657611,0.030526072,-0.48189384,-0.1164484,-0.11631693,-0.7852374,9.774059,0.146843,0.593,4.141,18.322,0.005192355,0.000916298,-0.03359759,-0.009468411,191.46898,-85.32756,-4.593216,172.2,0,0,0,0
284.216,0.08,1.39E+14,1.45E+12,36.908436,20,-76.30566,-35,0,-0.6015432,10.755951,-0.033518825,0.17378706,0.98114014,-0.18295828,-0.77533025,9.774811,0.14943945,0.224,4.141,18.322,0.005192355,0.006352998,-0.03359759,-0.009468411,190.10225,-85.381744,-4.5351605,172.2,0,0,0,0
284.296,0.12,1.39E+14,1.45E+12,36.908436,20,-76.30566,-35,0,0.43155485,10.125079,0.19153613,1.2074125,0.34992695,0.06955109,-0.7758577,9.775152,0.12198504,0.224,4.141,18.656,0.007330383,0.00899499,0.001527163,-0.03970624,189.9306,-85.406586,-4.538075,172.2,0,0,0,0
284.416,0.08,1.39E+14,1.45E+12,36.908436,20,-76.30566,-35,0,0.43155485,10.125079,0.19153613,1.2074125,0.34992695,0.06955109,-0.7758577,9.775152,0.12198504,0.224,4.141,18.656,0.007330383,0.009880745,0.001527163,-0.03970624,189.9306,-85.406586,-4.538075,172.2,0,0,0,0
284.496,0.09,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,-0.5805939,9.685144,0.770933,0.226758,-0.0874424,0.6480092,-0.8073519,9.772587,0.122923784,0.224,4.141,18.963,-0.006719518,0.006429357,0.007635816,-0.051923547,190.1148,-85.223076,-4.7227054,170.6,0,0,0,0
284.586,0.09,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,-0.5805939,9.685144,0.770933,0.226758,-0.0874424,0.6480092,-0.8073519,9.772587,0.122923784,0.224,4.141,18.963,-0.006719518,0.002672535,0.007635816,-0.051923547,190.1148,-85.223076,-4.7227054,170.6,0,0,0,0
284.676,0.08,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,-1.6609775,9.548675,0.008978256,-0.8492959,-0.2226696,-0.17098726,-0.81168157,9.771344,0.17996553,0.596,3.81,18.963,-0.03726278,0.005742133,-0.029626964,-0.034513887,190.95253,-85.13671,-4.748518,170.6,0,0,0,0
284.756,0.09,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,-1.6609775,9.548675,0.008978256,-0.8492959,-0.2226696,-0.17098726,-0.81168157,9.771344,0.17996553,0.596,3.479,18.963,-0.03726278,0.01067487,-0.029626964,-0.034513887,190.95253,-85.13671,-4.748518,170.6,0,0,0,0
284.846,0.08,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,-0.9032126,10.239402,0.45789108,-0.1677534,0.4614668,0.3113263,-0.7354592,9.777935,0.14656478,0.926,3.479,19.34,0.009468411,0.013148874,0.040011674,0.01038471,190.45691,-85.614296,-4.3014717,170.6,0,0,0,0
284.926,0.09,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,-0.9032126,10.239402,0.45789108,-0.1677534,0.4614668,0.3113263,-0.7354592,9.777935,0.14656478,1.359,4.11,19.34,0.009468411,0.012140947,0.040011674,0.01038471,190.45691,-85.614296,-4.3014717,170.6,0,0,0,0
285.016,0.09,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,-0.29328972,10.50037,0.9744401,0.4591517,0.7244568,0.78539985,-0.7524414,9.775913,0.18904023,1.67,5.513,19.654,-0.03145956,0.010048733,0.035430185,-0.043982297,192.70319,-85.462494,-4.4013157,170.6,0,0,0,0
285.106,0.08,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,-0.29328972,10.50037,0.9744401,0.4591517,0.7244568,0.78539985,-0.7524414,9.775913,0.18904023,2.049,5.972,19.654,-0.03145956,0.008185594,0.035430185,-0.043982297,192.70319,-85.462494,-4.4013157,170.6,0,0,0,0
285.186,0.086,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,-0.29328972,10.50037,0.9744401,0.4591517,0.7244568,0.78539985,-0.7524414,9.775913,0.18904023,2.384,6.353,19.654,-0.03145956,0.010797043,0.035430185,-0.043982297,192.70319,-85.462494,-4.4013157,170.6,0,0,0,0
285.272,0.084,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,0.11791443,10.05864,0.19153613,0.8664182,0.28132153,0.07237374,-0.74850374,9.777318,0.11916239,2.384,6.71,19.654,0.02687807,0.013408492,0.07544186,-0.032986723,194.82817,-85.56739,-4.3777466,170.6,0,0,0,0
285.356,0.08,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,0.11791443,10.05864,0.19153613,0.8664182,0.28132153,0.07237374,-0.74850374,9.777318,0.11916239,2.717,7.075,19.654,0.02687807,0.010399981,0.07544186,-0.032986723,194.82817,-85.56739,-4.3777466,170.6,0,0,0,0
285.436,0.11,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,-0.6314707,9.317635,-0.6703765,0.012665451,-0.4674301,-0.75972885,-0.64413613,9.785065,0.089352354,2.717,7.409,19.654,0.01282817,0.007391469,-0.0729984,0.02443461,196.89342,-86.1978,-3.766261,170.6,0,0,0,0
285.546,0.09,1.39E+14,1.45E+12,36.908257,20,-76.30562,-35,0,-0.6314707,9.317635,-0.6703765,0.012665451,-0.4674301,-0.75972885,-0.64413613,9.785065,0.089352354,2.717,7.719,19.654,0.01282817,0.006215554,-0.0729984,0.02443461,196.89342,-86.1978,-3.766261,170.6,0,0,0,0
285.636,0.09,1.39E+14,1.45E+12,36.90808,20,-76.30558,-35,0,0.05805939,9.335591,0.93493575,0.74191934,-0.4461069,0.7897376,-0.68385994,9.781698,0.14519817,3.073,8.097,19.654,-0.03145956,0.005039639,-0.06994407,-0.059253927,197.31801,-85.91189,-3.9991663,169.1,0,0,0,0
285.726,0.08,1.39E+14,1.45E+12,36.90808,20,-76.30558,-35,0,0.05805939,9.335591,0.93493575,0.74191934,-0.4461069,0.7897376,-0.68385994,9.781698,0.14519817,3.073,8.406,19.654,-0.03145956,0.003711007,-0.06994407,-0.059253927,197.31801,-85.91189,-3.9991663,169.1,0,0,0,0
285.806,0.09,1.39E+14,1.45E+12,36.90808,20,-76.30558,-35,0,-0.45669398,10.2406,-0.6254852,0.2710862,0.4619274,-0.76069385,-0.72778016,9.778672,0.13520868,3.073,8.752,19.654,-0.009468411,0.008933905,0.07513642,-0.058643065,197.30742,-85.670975,-4.256406,169.1,0,0,0,0
285.896,0.08,1.39E+14,1.45E+12,36.90808,20,-76.30558,-35,0,-0.45669398,10.2406,-0.6254852,0.2710862,0.4619274,-0.76069385,-0.72778016,9.778672,0.13520868,3.073,9.069,19.654,-0.009468411,0.006902778,0.07513642,-0.058643065,197.30742,-85.670975,-4.256406,169.1,0,0,0,0
285.976,0.084,1.39E+14,1.45E+12,36.90808,20,-76.30558,-35,0,-0.11611878,10.70687,0.86729956,0.5634049,0.924675,0.73570967,-0.6795237,9.782195,0.1315899,2.333,9.069,19.325,-0.003665192,0.003161229,0.019242255,-0.008857546,197.632,-85.952866,-3.9736888,169.1,0,0,0,0
286.06,0.086,1.39E+14,1.45E+12,36.90808,20,-76.30558,-35,0,-0.11611878,10.70687,0.86729956,0.5634049,0.924675,0.73570967,-0.6795237,9.782195,0.1315899,1.979,8.757,18.952,-0.003665192,0.002214388,0.019242255,-0.008857546,197.632,-85.952866,-3.9736888,169.1,0,0,0,0
286.146,0.08,1.39E+14,1.45E+12,36.90808,20,-76.30558,-35,0,-0.1945289,10.673351,0.47046062,0.43473428,0.88918114,0.25968495,-0.62926316,9.78417,0.21077567,1.618,7.963,18.295,-0.046120327,0.000748311,-0.067500606,-0.008857546,194.7016,-86.1198,-3.6798763,169.1,0,0,0,0
286.226,0.09,1.39E+14,1.45E+12,36.90808,20,-76.30558,-35,0,-0.1945289,10.673351,0.47046062,0.43473428,0.88918114,0.25968495,-0.62926316,9.78417,0.21077567,1.316,5.421,17.263,-0.046120327,0.003619377,-0.067500606,-0.008857546,194.7016,-86.1198,-3.6798763,169.1,0,0,0,0
286.316,0.105,1.39E+14,1.45E+12,36.90808,20,-76.30558,-35,0,-0.032920275,9.660604,0.6739678,0.678883,-0.11693764,0.42212477,-0.7118033,9.777541,0.251843,0.555,-1.763,15.396,-0.033292156,0.009025535,0.069027774,-0.08155051,190.71326,-85.5843,-4.1637774,169.1,0,0,0,0
286.421,0.085,1.39E+14,1.45E+12,36.907913,20,-76.305534,-35,0,-0.032920275,9.660604,0.6739678,0.678883,-0.11693764,0.42212477,-0.7118033,9.777541,0.251843,0.152,-2.644,29.843,-0.033292156,0.007605273,0.069027774,-0.08155051,190.71326,-85.5843,-4.1637774,168.3,0,0,0,0
286.506,0.08,1.39E+14,1.45E+12,36.907913,20,-76.305534,-35,0,-2.44448,10.153211,3.413533,-1.6138608,0.3832817,3.2433665,-0.83061904,9.769929,0.1701666,0.784,14.55,26.203,0.051923547,0.003558291,0.01985312,-0.09315695,188.99548,-85.040146,-4.8594823,168.3,0,0,0,0
286.586,0.09,1.39E+14,1.45E+12,36.907913,20,-76.305534,-35,0,-2.44448,10.153211,3.413533,-1.6138608,0.3832817,3.2433665,-0.83061904,9.769929,0.1701666,6.79,7.228,7.157,0.051923547,0.001970041,0.01985312,-0.09315695,188.99548,-85.040146,-4.8594823,168.3,0,0,0,0
286.676,0.08,1.39E+14,1.45E+12,36.907913,20,-76.305534,-35,0,-1.9207484,11.988965,-0.33039984,-1.0785949,2.218977,-0.42264324,-0.8421534,9.769988,0.0922434,-0.799,-3.822,17.112,0.035124753,7.82E-10,-0.001832596,-0.035430185,206.69347,-85.044136,-4.9266033,168.3,0,0,0,0
286.756,0.09,1.39E+14,1.45E+12,36.907913,20,-76.305534,-35,0,-1.9207484,11.988965,-0.33039984,-1.0785949,2.218977,-0.42264324,-0.8421534,9.769988,0.0922434,-5.229,1.498,23.612,0.035124753,-0.000885754,-0.001832596,-0.035430185,206.69347,-85.044136,-4.9266033,168.3,0,0,0,0
286.846,0.09,1.39E+14,1.45E+12,36.907913,20,-76.305534,-35,0,0.79008657,10.0903635,-0.7110779,1.6485159,0.32295036,-0.8875153,-0.85842943,9.767413,0.17643735,-0.875,6.101,24.22,-0.06566802,-0.004306599,0.087659165,-0.049480084,182.16498,-84.87295,-5.0226536,168.3,0,0,0,0
286.936,0.08,1.39E+14,1.45E+12,36.907913,20,-76.305534,-35,0,0.79008657,10.0903635,-0.7110779,1.6485159,0.32295036,-0.8875153,-0.85842943,9.767413,0.17643735,0.128,7.356,22.036,-0.06566802,-0.012202033,0.087659165,-0.049480084,182.16498,-84.87295,-5.0226536,168.3,0,0,0,0
287.016,0.084,1.39E+14,1.45E+12,36.907913,20,-76.305534,-35,0,-1.1815386,7.6943655,-0.10474633,-0.31869364,-2.068965,-0.42611003,-0.86284494,9.76333,0.32136372,0.128,8.226,20.372,-0.09132435,-0.019547687,0.015271631,-0.034208454,189.8253,-84.61257,-5.0504556,168.3,0,0,0,0
287.1,0.086,1.39E+14,1.45E+12,36.907913,20,-76.305534,-35,0,-1.1815386,7.6943655,-0.10474633,-0.31869364,-2.068965,-0.42611003,-0.86284494,9.76333,0.32136372,1.077,7.395,18.275,-0.09132435,-0.023273965,0.015271631,-0.034208454,189.8253,-84.61257,-5.0504556,168.3,0,0,0,0
287.186,0.08,1.39E+14,1.45E+12,36.907913,20,-76.305534,-35,0,-1.6597804,9.879673,0.26635495,-0.7976082,0.118683815,-0.12111235,-0.8621722,9.760989,0.3874673,0.926,5.888,17.472,-0.03604105,-0.02828306,-0.096516706,-0.03359759,194.15094,-84.46884,-5.047742,168.3,0,0,0,0
287.266,0.095,1.39E+14,1.45E+12,36.907913,20,-76.305534,-35,0,-1.6597804,9.879673,0.26635495,-0.7976082,0.118683815,-0.12111235,-0.8621722,9.760989,0.3874673,1.281,4.702,18.605,-0.03604105,-0.027702738,-0.096516706,-0.03359759,194.15094,-84.46884,-5.047742,168.3,0,0,0,0
287.361,0.085,1.39E+14,1.45E+12,36.907913,20,-76.305534,-35,0,-1.6597804,9.879673,0.26635495,-0.7976082,0.118683815,-0.12111235,-0.8621722,9.760989,0.3874673,1.658,5.979,19.114,-0.03604105,-0.031978795,-0.096516706,-0.03359759,194.15094,-84.46884,-5.047742,168.3,0,0,0,0
287.446,0.08,1.39E+14,1.45E+12,36.90773,19.75,-76.30549,-33,0,0.36631286,11.07019,0.02873042,1.2268705,1.3045216,-0.21934009,-0.8605576,9.765669,0.24807051,2.357,6.311,18.379,0.06719518,-0.036254853,0.034513887,-0.03848451,194.38954,-84.76012,-5.0359364,168.2,0,0,0,0
287.526,0.09,1.39E+14,1.45E+12,36.90773,19.75,-76.30549,-33,0,0.36631286,11.07019,0.02873042,1.2268705,1.3045216,-0.21934009,-0.8605576,9.765669,0.24807051,2.357,5.073,15.713,0.06719518,-0.047082439,0.034513887,-0.03848451,194.38954,-84.76012,-5.0359364,168.2,0,0,0,0
287.616,0.08,1.39E+14,1.45E+12,36.90773,19.75,-76.30549,-33,0,-0.24660277,9.147048,-0.83258367,0.61478376,-0.6183834,-1.0871172,-0.86138654,9.765431,0.25453356,2.357,3.718,15.985,-0.015577064,-0.054565539,3.05E-04,-0.03726278,197.9979,-84.74495,-5.040884,168.2,0,0,0,0
287.696,0.08,1.39E+14,1.45E+12,36.90773,19.75,-76.30549,-33,0,-0.24660277,9.147048,-0.83258367,0.61478376,-0.6183834,-1.0871172,-0.86138654,9.765431,0.25453356,-0.337,-5.958,14.16,-0.015577064,-0.060338215,3.05E-04,-0.03726278,197.9979,-84.74495,-5.040884,168.2,0,0,0,0
287.776,0.09,1.39E+14,1.45E+12,36.90773,19.75,-76.30549,-33,0,-0.86370826,9.883265,0.6596026,0.024193227,0.12248802,0.32903615,-0.8879015,9.7607765,0.33056644,2.27,0.028,26.962,-0.047036625,-0.065316767,-0.010079277,-0.049480084,188.82512,-84.45596,-5.1976786,168.2,0,0,0,0
287.866,0.08,1.39E+14,1.45E+12,36.90773,19.75,-76.30549,-33,0,-0.86370826,9.883265,0.6596026,0.024193227,0.12248802,0.32903615,-0.8879015,9.7607765,0.33056644,1.544,5.308,26.446,-0.047036625,-0.070722925,-0.010079277,-0.049480084,188.82512,-84.45596,-5.1976786,168.2,0,0,0,0
287.946,0.09,1.39E+14,1.45E+12,36.90773,19.75,-76.30549,-33,0,-0.092176765,9.787497,0.05746084,0.80429816,0.02756691,-0.2749924,-0.8964749,9.75993,0.33245325,2.058,9.228,23.114,-0.013133603,-0.076129082,0.04062254,-0.0421497,192.6374,-84.40494,-5.24804,168.2,0,0,0,0
288.036,0.09,1.39E+14,1.45E+12,36.90773,19.75,-76.30549,-33,0,-0.092176765,9.787497,0.05746084,0.80429816,0.02756691,-0.2749924,-0.8964749,9.75993,0.33245325,0.682,6.983,20.358,-0.013133603,-0.08407033,0.04062254,-0.0421497,192.6374,-84.40494,-5.24804,168.2,0,0,0,0
288.126,0.08,1.39E+14,1.45E+12,36.90773,19.75,-76.30549,-33,0,0.2100912,9.61272,1.2814964,1.0862992,-0.14725208,0.89989245,-0.87620795,9.759972,0.38160396,-0.796,5.549,20.677,-0.028405234,-0.092271196,-0.011911872,-0.029626964,191.62323,-84.40749,-5.1300144,168.2,0,0,0,0
288.206,0.09,1.39E+14,1.45E+12,36.90773,19.75,-76.30549,-33,0,0.2100912,9.61272,1.2814964,1.0862992,-0.14725208,0.89989245,-0.87620795,9.759972,0.38160396,-3.794,5.415,21.218,-0.028405234,-0.097845342,-0.011911872,-0.029626964,191.62323,-84.40749,-5.1300144,168.2,0,0,0,0
288.296,0.09,1.39E+14,1.45E+12,36.90773,19.75,-76.30549,-33,0,0.93373865,10.205883,-1.4580688,1.7810651,0.44078922,-1.7669191,-0.84732646,9.765094,0.30885026,-2.882,6.599,21.125,0.024740042,-0.09914343,-0.019547688,-0.03176499,181.7057,-84.72344,-4.959188,168.2,0,0,0,0
288.386,0.1,1.39E+14,1.45E+12,36.90773,19.75,-76.30549,-33,0,0.93373865,10.205883,-1.4580688,1.7810651,0.44078922,-1.7669191,-0.84732646,9.765094,0.30885026,-2.607,6.161,20.811,0.024740042,-0.100059728,-0.019547688,-0.03176499,181.7057,-84.72344,-4.959188,168.2,0,0,0,0
288.486,0.08,1.39E+14,1.45E+12,36.907562,19.5,-76.30544,-33,0,-0.05865794,9.266159,0.56203884,0.76561886,-0.4994421,0.20989946,-0.8242768,9.765601,0.35213938,-2.607,5.786,20.811,-0.024129177,-0.098303491,-0.070249505,-0.028405234,182.7433,-84.755775,-4.8246803,168.1,0,0,0,0
288.566,0.09,1.39E+14,1.45E+12,36.907562,19.5,-76.30544,-33,0,-0.05865794,9.266159,0.56203884,0.76561886,-0.4994421,0.20989946,-0.8242768,9.765601,0.35213938,-0.975,5.786,20.811,-0.024129177,-0.094012162,-0.070249505,-0.028405234,182.7433,-84.755775,-4.8246803,168.1,0,0,0,0
288.656,0.09,1.39E+14,1.45E+12,36.907562,19.5,-76.30544,-33,0,0.6907272,10.377667,-0.092176765,1.4529471,0.60319614,-0.31381053,-0.76221997,9.774471,0.22163375,-1.004,5.786,20.013,0.06872234,-0.088575461,-0.059253927,-0.012217305,186.55771,-85.35721,-4.4589405,168.1,0,0,0,0
288.746,0.07,1.39E+14,1.45E+12,36.907562,19.5,-76.30544,-33,0,0.6907272,10.377667,-0.092176765,1.4529471,0.60319614,-0.31381053,-0.76221997,9.774471,0.22163375,-1.004,5.786,19.703,0.06872234,-0.08368854,-0.059253927,-0.012217305,186.55771,-85.35721,-4.4589405,168.1,0,0,0,0
288.816,0.1,1.39E+14,1.45E+12,36.907562,19.5,-76.30544,-33,0,1.282095,11.217434,-1.6478093,1.9176645,1.4329739,-1.823205,-0.63556963,9.78446,0.17539573,-0.698,5.377,24.993,0.010690142,-0.080924374,-0.084910266,0.018020526,185.61922,-86.14491,-3.7165434,168.1,0,0,0,0
288.916,0.07,1.39E+14,1.45E+12,36.907562,19.5,-76.30544,-33,0,1.282095,11.217434,-1.6478093,1.9176645,1.4329739,-1.823205,-0.63556963,9.78446,0.17539573,-0.698,8.432,18.698,0.010690142,-0.073991054,-0.084910266,0.018020526,185.61922,-86.14491,-3.7165434,168.1,0,0,0,0
