time,latitude,GPS Speed,longitude,Gyro Y,GY MA
167.001,36.90245,18.25,-76.30394,0.04153884,0.016875152
167.086,36.90245,18.25,-76.30394,0.014355334,0.01348485
167.176,36.90245,18.25,-76.30394,0.014355334,0.013897184
167.261,36.90245,18.25,-76.30394,0.04520403,0.014309518
167.346,36.90245,18.25,-76.30394,0.04520403,0.013698653
167.476,36.902626,18.5,-76.30397,0.084910266,0.013087787
167.566,36.902626,18.5,-76.30397,0.055283304,0.010247264
167.656,36.902626,18.5,-76.30397,0.055283304,0.008888089
167.746,36.902626,18.5,-76.30397,0.027183503,0.004367686
167.831,36.902626,18.5,-76.30397,0.027183503,0.003588833
167.926,36.902626,18.5,-76.30397,0.063224554,0.00280998
168.006,36.902626,18.5,-76.30397,0.063224554,-0.001832596
168.096,36.902626,18.5,-76.30397,6.11E-04,-0.006475172
168.186,36.902626,18.5,-76.30397,6.11E-04,-0.008261953
168.276,36.902626,18.5,-76.30397,0.008552114,-0.010048734
168.356,36.902626,18.5,-76.30397,0.008552114,-0.011423181
168.456,36.902626,18.5,-76.30397,-0.06383542,-0.012797627
168.536,36.902626,18.5,-76.30397,-0.06383542,-0.010552697
168.616,36.902626,18.5,-76.30397,-0.06383542,-0.010629055
168.716,36.902626,18.5,-76.30397,-0.026267206,-0.010705413
168.796,36.902626,18.5,-76.30397,-0.026267206,-0.006032294
168.886,36.902626,18.5,-76.30397,0.022602014,-0.001359175
168.986,36.90279,18.75,-76.30401,0.022602014,0.001435533
169.081,36.90279,18.75,-76.30401,0.032986723,0.004230242
169.166,36.90279,18.75,-76.30401,0.032986723,0.001817324
169.256,36.90279,18.75,-76.30401,0.028099801,-0.000595594
169.341,36.90279,18.75,-76.30401,0.028099801,-0.003588833
169.436,36.90279,18.75,-76.30401,-0.035124753,-0.006582073
169.551,36.90296,18.75,-76.30405,0.01160644,-0.005696318
169.636,36.90296,18.75,-76.30405,0.01160644,-0.007147123
169.726,36.90296,18.75,-76.30405,-0.029626964,-0.007574729
169.811,36.90296,18.75,-76.30405,-0.029626964,-0.005940664
169.906,36.90296,18.75,-76.30405,-0.035124753,-0.004856378
169.986,36.90296,18.75,-76.30405,-0.035124753,-0.003497203
170.071,36.90296,18.75,-76.30405,-0.018936822,-0.003237585
170.166,36.90296,18.75,-76.30405,-0.018936822,-0.003787364
170.246,36.90296,18.75,-76.30405,-0.018936822,-0.003298672
170.336,36.90296,18.75,-76.30405,-0.06536258,-0.00280998
170.426,36.90296,18.75,-76.30405,-0.06536258,0.002855795
170.506,36.903122,19,-76.30409,0.06719518,0.00852157
170.591,36.903122,19,-76.30409,0.06719518,0.003161228
170.676,36.903122,19,-76.30409,0.07849618,-0.002199115
170.756,36.903122,19,-76.30409,0.07849618,-0.008414669
170.846,36.903122,19,-76.30409,-0.015271631,-0.014630222
170.926,36.903122,19,-76.30409,-0.015271631,-0.012492194
171.011,36.903122,19,-76.30409,-0.03176499,-0.010354166
171.096,36.903122,19,-76.30409,-0.03176499,-0.011713341
171.176,36.903122,19,-76.30409,-0.01740966,-0.013072516
171.271,36.903122,19,-76.30409,-0.01740966,-0.013057245
171.356,36.903122,19,-76.30409,0.003054326,-0.013041973
171.446,36.903122,19,-76.30409,0.003054326,-0.012950343
171.536,36.9033,19.5,-76.30414,-0.007941248,-0.012858713
171.631,36.9033,19.5,-76.30414,-0.007941248,-0.014355333
171.716,36.9033,19.5,-76.30414,-0.029932396,-0.015851953
171.806,36.9033,19.5,-76.30414,-0.029932396,-0.014828754
171.896,36.9033,19.5,-76.30414,-0.009162978,-0.013805554
171.986,36.9033,19.5,-76.30414,-0.009162978,-0.01432479
172.076,36.9033,19.5,-76.30414,0.04795292,-0.014844025
172.166,36.9033,19.5,-76.30414,0.04795292,-0.018219056
172.26,36.9033,19.5,-76.30414,-0.040011674,-0.021594086
172.356,36.9033,19.5,-76.30414,-0.040011674,-0.022739459
172.486,36.90348,19.75,-76.304184,-0.045814894,-0.023884831
172.576,36.90348,19.75,-76.304184,-0.045814894,-0.020952678
172.666,36.90348,19.75,-76.304184,0.027488936,-0.018020524
172.756,36.90348,19.75,-76.304184,0.027488936,-0.019074267
172.846,36.90348,19.75,-76.304184,-0.058948494,-0.022418754
172.936,36.90348,19.75,-76.304184,-0.058948494,-0.02144137
173.036,36.90348,19.75,-76.304184,-0.017104227,-0.020387628
173.126,36.90348,19.75,-76.304184,-0.017104227,-0.021426098
173.206,36.90348,19.75,-76.304184,0.004886922,-0.022647829
173.301,36.90348,19.75,-76.304184,0.004886922,-0.024969117
173.386,36.90348,19.75,-76.304184,-0.037873644,-0.022754731
173.476,36.90348,19.75,-76.304184,-0.037873644,-0.018402316
173.566,36.90348,19.75,-76.304184,-0.009468411,-0.016997326
173.656,36.90348,19.75,-76.304184,-0.009468411,-0.017012598
173.746,36.90348,19.75,-76.304184,-0.019547688,-0.01600467
173.836,36.90348,19.75,-76.304184,-0.019547688,-0.014492779
173.936,36.90348,19.75,-76.304184,-0.019547688,-0.014355334
174.03,36.903652,20.25,-76.30423,-0.019547688,-0.014217889
174.126,36.903652,20.25,-76.30423,-0.06291912,-0.015577064
174.216,36.903652,20.25,-76.30423,-0.06291912,-0.014767668
174.306,36.903652,20.25,-76.30423,0.01282817,-0.015913041
174.391,36.903652,20.25,-76.30423,0.01282817,-0.020845778
174.516,36.90383,20.75,-76.304276,0.006414085,-0.019303343
174.606,36.90383,20.75,-76.304276,-0.03940081,-0.017440204
174.702,36.90383,20.75,-76.304276,-0.03940081,-0.01328632
174.786,36.90383,20.75,-76.304276,-0.037873644,-0.010109821
174.876,36.90383,20.75,-76.304276,-0.037873644,-0.00700968
174.962,36.90383,20.75,-76.304276,-0.04153884,-0.006062839
175.056,36.90383,20.75,-76.304276,-0.04153884,-0.004932738
175.146,36.90383,20.75,-76.304276,0.04917465,-0.003466661
175.236,36.90383,20.75,-76.304276,0.04917465,-0.006536259
175.326,36.90383,20.75,-76.304276,-0.009773844,-0.003894266
175.416,36.90383,20.75,-76.304276,-0.009773844,0.001695151
175.506,36.90383,20.75,-76.304276,0.010690142,0.001908954
175.591,36.90383,20.75,-76.304276,0.010690142,0.001099557
175.676,36.90383,20.75,-76.304276,-0.016798794,0.001023199
175.766,36.90383,20.75,-76.304276,-0.016798794,0.002321288
175.851,36.90383,20.75,-76.304276,-0.046731193,0.002046398
175.936,36.90383,20.75,-76.304276,-0.046731193,0.003268129
176.026,36.904022,21.25,-76.30432,-0.08582657,0.003680463
176.111,36.904022,21.25,-76.30432,-0.08582657,0.006047566
176.196,36.904022,21.25,-76.30432,0.043676864,0.006688975
176.276,36.904022,21.25,-76.30432,0.043676864,0.003726278
176.371,36.904022,21.25,-76.30432,0.043676864,0.000763582
176.466,36.904217,21.75,-76.304375,0.024129177,-0.002825251
176.556,36.904217,21.75,-76.304375,0.024129177,-0.0054367
176.636,36.904217,21.75,-76.304375,-0.018936822,-0.007788532
176.732,36.904217,21.75,-76.304375,-0.018936822,-0.007987063
176.816,36.904217,21.75,-76.304375,-0.012217305,-0.00777326
176.906,36.904217,21.75,-76.304375,-0.012217305,-0.007895433
176.992,36.904217,21.75,-76.304375,0.1020145,-0.007238753
177.076,36.904217,21.75,-76.304375,0.1020145,-0.012293663
177.166,36.904217,21.75,-76.304375,-0.005497787,-0.019058996
177.256,36.904217,21.75,-76.304375,-0.005497787,-0.020448714
177.346,36.904217,21.75,-76.304375,0.009162978,-0.019837849
177.436,36.904217,21.75,-76.304375,0.009162978,-0.019960022
177.516,36.904217,21.75,-76.304375,-0.022296581,-0.019456058
177.616,36.904217,21.75,-76.304375,-0.022296581,-0.017379116
177.706,36.904217,21.75,-76.304375,-0.03848451,-0.017547104
177.796,36.904217,21.75,-76.304375,-0.03848451,-0.016905696
177.881,36.904217,21.75,-76.304375,-0.0729984,-0.016523905
178.016,36.90441,22.25,-76.30443,-0.015577064,-0.01441642
178.106,36.90441,22.25,-76.30443,-0.015577064,-0.013393221
178.191,36.90441,22.25,-76.30443,-0.028099801,-0.012370021
178.286,36.90441,22.25,-76.30443,-0.028099801,-0.01348485
178.376,36.90441,22.25,-76.30443,-0.022907447,-0.014599679
178.456,36.90441,22.25,-76.30443,-0.022907447,-0.015286903
178.576,36.904602,22.75,-76.304474,-0.014660766,-0.015974126
178.661,36.904602,22.75,-76.304474,-0.014660766,-0.017073683
178.746,36.904602,22.75,-76.304474,9.16E-04,-0.017012597
178.836,36.904602,22.75,-76.304474,9.16E-04,-0.017730364
178.921,36.904602,22.75,-76.304474,-0.033292156,-0.018799378
179.006,36.904602,22.75,-76.304474,-0.033292156,-0.018157969
179.096,36.904602,22.75,-76.304474,0.006719518,-0.013271047
179.181,36.904602,22.75,-76.304474,0.006719518,-0.010384709
179.276,36.904602,22.75,-76.304474,0.019242255,-0.011820242
179.356,36.904602,22.75,-76.304474,0.019242255,-0.013881912
179.466,36.90481,23,-76.304535,-0.02565634,-0.020891591
179.556,36.90481,23,-76.304535,-0.02565634,-0.02565634
179.646,36.90481,23,-76.304535,-0.030848695,-0.023762658
179.736,36.90481,23,-76.304535,-0.030848695,-0.021609358
179.816,36.90481,23,-76.304535,0.004886922,-0.019013181
179.906,36.90481,23,-76.304535,0.004886922,-0.018203784
179.986,36.90481,23,-76.304535,-0.050396383,-0.021777346
180.07,36.90481,23,-76.304535,-0.050396383,-0.022586742
180.156,36.90481,23,-76.304535,-0.036651913,-0.023396138
180.246,36.90481,23,-76.304535,-0.036651913,-0.022724187
180.33,36.90481,23,-76.304535,-0.036651913,-0.022052235
180.426,36.90502,23.25,-76.30458,-0.013439035,-0.023823745
180.506,36.90502,23.25,-76.30458,-0.013439035,-0.026755898
180.59,36.90502,23.25,-76.30458,-0.020463986,-0.022174409
180.676,36.90502,23.25,-76.30458,-0.020463986,-0.017241672
180.756,36.90502,23.25,-76.30458,0.064446285,-0.012889257
180.846,36.90502,23.25,-76.30458,0.064446285,-0.012782356
180.926,36.90502,23.25,-76.30458,-0.021991149,-0.018234328
181.006,36.90502,23.25,-76.30458,-0.021991149,-0.019364429
181.096,36.90502,23.25,-76.30458,-0.12095132,-0.021838433
181.176,36.90502,23.25,-76.30458,-0.12095132,-0.019364429
181.261,36.90502,23.25,-76.30458,0.012217305,-0.017623463
181.346,36.90502,23.25,-76.30458,0.012217305,-0.022540929
181.426,36.905228,23,-76.30464,0.02107485,-0.027458394
181.516,36.905228,23,-76.30464,0.02107485,-0.030833424
181.596,36.905228,23,-76.30464,-0.06658431,-0.034208455
181.681,36.905228,23,-76.30464,-0.06658431,-0.031658093
181.766,36.905228,23,-76.30464,-0.06658431,-0.02910773
181.846,36.905228,23,-76.30464,-0.02321288,-0.028328877
181.936,36.905228,23,-76.30464,-0.02321288,-0.029718596
182.016,36.905228,23,-76.30464,-0.0720821,-0.027901272
182.1,36.905228,23,-76.30464,-0.0720821,-0.023640486
182.186,36.905228,23,-76.30464,0.07819075,-0.020906864
182.266,36.905228,23,-76.30464,0.07819075,-0.025686885
182.36,36.905228,23,-76.30464,0.06658431,-0.030466905
182.446,36.905422,22.75,-76.30469,0.06658431,-0.033704491
182.526,36.905422,22.75,-76.30469,-0.044593163,-0.036942077
182.616,36.905422,22.75,-76.30469,-0.044593163,-0.032207871
182.696,36.905422,22.75,-76.30469,-0.07147124,-0.027473666
182.776,36.905422,22.75,-76.30469,-0.07147124,-0.023854289
182.866,36.905422,22.75,-76.30469,-0.086132,-0.020234912
182.946,36.905422,22.75,-76.30469,-0.086132,-0.017348573
183.031,36.905422,22.75,-76.30469,-0.086132,-0.014462235
183.116,36.905422,22.75,-76.30469,-0.04642576,-0.006719518
183.196,36.905422,22.75,-76.30469,-0.04642576,-0.000962113
183.286,36.905422,22.75,-76.30469,-0.015577064,-0.000595594
183.366,36.905422,22.75,-76.30469,-0.015577064,-0.00177151
183.786,36.905624,22.25,-76.30474,-0.05100725,-0.006795876
183.876,36.905624,22.25,-76.30474,-0.05100725,-0.010048734
183.966,36.905624,22.25,-76.30474,0.013133603,-0.006750061
184.046,36.905624,22.25,-76.30474,0.013133603,-0.006658432
184.13,36.905624,22.25,-76.30474,-0.01740966,-0.008582657
184.216,36.905624,22.25,-76.30474,-0.01740966,-0.00897972
184.296,36.905624,22.25,-76.30474,-0.01740966,-0.007696903
184.386,36.905624,22.25,-76.30474,0.001832596,-0.006414086
184.466,36.905815,21.75,-76.304794,0.001832596,-0.007024951
184.546,36.905815,21.75,-76.304794,0.05009095,-0.007635816
184.636,36.905815,21.75,-76.304794,0.05009095,-0.009147708
184.716,36.905815,21.75,-76.304794,9.16E-04,-0.010659599
184.801,36.905815,21.75,-76.304794,9.16E-04,-0.008506299
184.896,36.905815,21.75,-76.304794,-0.028405234,-0.006352999
184.976,36.905815,21.75,-76.304794,-0.028405234,-0.007223482
185.061,36.905815,21.75,-76.304794,0.06872234,-0.008093965
185.146,36.905815,21.75,-76.304794,0.06872234,-0.014049901
185.226,36.905815,21.75,-76.304794,-0.039095376,-0.020005838
185.316,36.905815,21.75,-76.304794,-0.039095376,-0.0160963
185.436,36.906006,21.25,-76.30484,-0.1160644,-0.012186762
185.531,36.906006,21.25,-76.30484,-0.1160644,-0.003909538
185.616,36.906006,21.25,-76.30484,0.014966198,0.004367686
185.706,36.906006,21.25,-76.30484,0.014966198,-0.001237002
185.796,36.906006,21.25,-76.30484,-0.025350908,-0.006841691
185.886,36.906006,21.25,-76.30484,-0.025350908,-0.003878994
185.976,36.906006,21.25,-76.30484,0.008246681,-0.000916298
186.056,36.906006,21.25,-76.30484,0.008246681,0.000870483
186.146,36.906006,21.25,-76.30484,-0.01038471,0.002657264
186.226,36.906006,21.25,-76.30484,-0.01038471,-0.001252274
186.311,36.906006,21.25,-76.30484,0.01985312,-0.005161811
186.426,36.906006,21.25,-76.30484,0.01985312,-0.004856379
186.521,36.906185,20.75,-76.304886,0.043982297,-0.004550946
186.606,36.906185,20.75,-76.304886,0.043982297,-0.004459316
186.686,36.906185,20.75,-76.304886,-0.045814894,-0.004367686
186.781,36.906185,20.75,-76.304886,-0.045814894,-0.003481932
186.866,36.906185,20.75,-76.304886,-0.050396383,-0.002596177
186.946,36.906185,20.75,-76.304886,-0.050396383,-0.000702495
187.036,36.906185,20.75,-76.304886,0.039095376,0.001191188
187.126,36.906185,20.75,-76.304886,0.039095376,-0.001389718
187.206,36.906185,20.75,-76.304886,0.049480084,-0.000427605
187.296,36.906185,20.75,-76.304886,0.049480084,1.53E-05
187.386,36.906185,20.75,-76.304886,-0.09712757,-0.006551529
187.466,36.906376,20.75,-76.30494,-0.09712757,-0.005787948
187.561,36.906376,20.75,-76.30494,0.03390302,-0.002733622
187.656,36.906376,20.75,-76.30494,0.03390302,-0.006230826
187.736,36.906376,20.75,-76.30494,0.043982297,-0.004001168
187.826,36.906376,20.75,-76.30494,0.043982297,-0.002275473
187.916,36.906376,20.75,-76.30494,-0.08857546,-0.006047566
188.006,36.906376,20.75,-76.30494,-0.08857546,-0.003191771
188.086,36.906376,20.75,-76.30494,0.025961773,0.002474004
188.186,36.906376,20.75,-76.30494,0.025961773,0.002412917
188.276,36.906376,20.75,-76.30494,0.045814894,0.003588833
188.356,36.906376,20.75,-76.30494,0.045814894,0.003772092
188.45,36.90656,20.75,-76.304985,-0.028099801,0.003955352
188.546,36.90656,20.75,-76.304985,-0.028099801,0.007925976
188.636,36.90656,20.75,-76.304985,-0.012522738,0.0118966
188.716,36.90656,20.75,-76.304985,-0.012522738,0.017241671
188.806,36.90656,20.75,-76.304985,-0.012522738,0.022586742
188.896,36.90656,20.75,-76.304985,0.058337633,0.021899518
188.976,36.90656,20.75,-76.304985,0.058337633,0.017669276
189.071,36.90656,20.75,-76.304985,-0.081855945,0.012705996
189.156,36.90656,20.75,-76.304985,-0.081855945,0.014752395
189.246,36.90656,20.75,-76.304985,-0.03604105,0.01844813
189.331,36.90656,20.75,-76.304985,-0.03604105,0.01985312
189.541,36.906742,21,-76.30503,0.07849618,0.018891007
189.636,36.906742,21,-76.30503,0.07849618,0.012202033
189.726,36.906742,21,-76.30503,-0.03145956,0.003222314
189.816,36.906742,21,-76.30503,-0.03145956,-0.000259618
189.902,36.906742,21,-76.30503,0.024740042,-0.008063421
189.986,36.906742,21,-76.30503,0.024740042,-0.018677205
190.066,36.906742,21,-76.30503,0.049480084,-0.023839016
190.156,36.906742,21,-76.30503,0.049480084,-0.030237829
190.236,36.906742,21,-76.30503,0.049480084,-0.033735033
190.321,36.906742,21,-76.30503,0.05131268,-0.037232236
190.416,36.90692,21,-76.305084,0.05131268,-0.04082107
190.496,36.90692,21,-76.305084,0.09437868,-0.044532076
190.581,36.90692,21,-76.305084,0.09437868,-0.050396382
190.666,36.90692,21,-76.305084,-0.026267206,-0.060628375
190.746,36.90692,21,-76.305084,-0.026267206,-0.064828074
190.836,36.90692,21,-76.305084,-0.040927973,-0.065606927
190.916,36.90692,21,-76.305084,-0.040927973,-0.065652742
191.001,36.90692,21,-76.305084,-0.007941248,-0.062949663
191.086,36.90692,21,-76.305084,-0.007941248,-0.061895921
191.166,36.90692,21,-76.305084,-0.055283304,-0.062720589
191.256,36.90692,21,-76.305084,-0.055283304,-0.061178154
191.336,36.90692,21,-76.305084,-0.101098195,-0.059635719
191.456,36.90711,21,-76.30516,-0.101098195,-0.05580254
191.536,36.90711,21,-76.30516,-0.18753563,-0.050136765
191.621,36.90711,21,-76.30516,-0.18753563,-0.040149118
191.706,36.90711,21,-76.30516,-0.07849618,-0.031352659
191.786,36.90711,21,-76.30516,-0.07849618,-0.028008172
191.876,36.90711,21,-76.30516,-0.020463986,-0.024663685
191.956,36.90711,21,-76.30516,-0.020463986,-0.026145033
192.041,36.90711,21,-76.30516,-0.020463986,-0.027626381
192.136,36.90711,21,-76.30516,-0.022907447,-0.030115657
192.216,36.90711,21,-76.30516,-0.022907447,-0.03248276
192.301,36.90711,21,-76.30516,-0.11026118,-0.028191432
192.386,36.90711,21,-76.30516,-0.11026118,-0.019532417
192.466,36.9073,21.25,-76.30522,-0.04184427,-0.016691893
192.556,36.9073,21.25,-76.30522,-0.04184427,-0.017272215
192.636,36.9073,21.25,-76.30522,0.013133603,-0.019211712
192.72,36.9073,21.25,-76.30522,0.013133603,-0.023900103
192.806,36.9073,21.25,-76.30522,-0.02443461,-0.026847528
192.886,36.9073,21.25,-76.30522,-0.02443461,-0.027916542
192.976,36.9073,21.25,-76.30522,-0.02443461,-0.0258396
193.056,36.9073,21.25,-76.30522,-0.02443461,-0.023762658
193.136,36.9073,21.25,-76.30522,0.012217305,-0.022708916
193.236,36.9073,21.25,-76.30522,0.012217305,-0.023487769
193.316,36.9073,21.25,-76.30522,-0.01160644,-0.024266622
193.396,36.9073,21.25,-76.30522,-0.01160644,-0.021563543
193.486,36.9073,21.25,-76.30522,-0.01160644,-0.018860465
193.566,36.9073,21.25,-76.30522,-0.05009095,-0.024098634
193.651,36.9073,21.25,-76.30522,-0.05009095,-0.027412578
193.736,36.9073,21.25,-76.30522,-0.070249505,-0.028283061
193.816,36.9073,21.25,-76.30522,-0.070249505,-0.028145616
193.906,36.9073,21.25,-76.30522,0.06291912,-0.021960606
193.996,36.907494,21.25,-76.30528,0.06291912,-0.022434026
194.076,36.907494,21.25,-76.30528,-0.053450707,-0.028466321
194.166,36.907494,21.25,-76.30528,-0.053450707,-0.028680124
194.246,36.907494,21.25,-76.30528,-0.080634214,-0.028878655
194.331,36.907494,21.25,-76.30528,-0.080634214,-0.027718011
194.416,36.907494,21.25,-76.30528,-0.045814894,-0.028909198
194.496,36.90767,21.25,-76.30533,-0.045814894,-0.031841352
194.586,36.90767,21.25,-76.30533,0.017104227,-0.031001412
194.666,36.90767,21.25,-76.30533,0.017104227,-0.033307428
194.75,36.90767,21.25,-76.30533,-0.003359759,-0.035613445
194.836,36.90767,21.25,-76.30533,-0.003359759,-0.030008756
194.916,36.90767,21.25,-76.30533,-0.003359759,-0.024404068
195.006,36.90767,21.25,-76.30533,0.042455133,-0.029688052
195.086,36.90767,21.25,-76.30533,0.042455133,-0.037262781
195.166,36.90767,21.25,-76.30533,-0.11636983,-0.040591997
195.256,36.90767,21.25,-76.30533,-0.11636983,-0.035979964
195.336,36.90767,21.25,-76.30533,-0.067500606,-0.02976441
195.421,36.90767,21.25,-76.30533,-0.067500606,-0.025992318
195.526,36.907856,20.75,-76.305374,0.053450707,-0.025213465
195.606,36.907856,20.75,-76.305374,0.053450707,-0.030482177
195.696,36.907856,20.75,-76.305374,-0.057726767,-0.039538255
195.786,36.907856,20.75,-76.305374,-0.057726767,-0.043035458
195.866,36.907856,20.75,-76.305374,-0.057421334,-0.04463898
195.946,36.907856,20.75,-76.305374,-0.057421334,-0.046257772
196.036,36.907856,20.75,-76.305374,-0.10445796,-0.042974372
196.116,36.907856,20.75,-76.305374,-0.10445796,-0.03733914
196.196,36.907856,20.75,-76.305374,-0.0290161,-0.031703907
196.276,36.907856,20.75,-76.305374,-0.0290161,-0.029932398
196.361,36.907856,20.75,-76.305374,-0.0290161,-0.028160889
196.446,36.907856,20.75,-76.305374,0.10873401,-0.026969702
196.526,36.908035,20.25,-76.30541,0.10873401,-0.03266602
196.616,36.908035,20.25,-76.30541,-0.10903945,-0.043310346
196.696,36.908035,20.25,-76.30541,-0.10903945,-0.043066
196.78,36.908035,20.25,-76.30541,-0.024129177,-0.041263947
196.866,36.908035,20.25,-76.30541,-0.024129177,-0.043707409
196.946,36.908035,20.25,-76.30541,0.007941248,-0.044532077
197.036,36.908035,20.25,-76.30541,0.007941248,-0.046960266
197.116,36.908035,20.25,-76.30541,-0.051923547,-0.049021936
197.206,36.908035,20.25,-76.30541,-0.051923547,-0.048090367
197.296,36.908035,20.25,-76.30541,-0.12767084,-0.048930306
197.376,36.908035,20.25,-76.30541,-0.12767084,-0.045982881
197.466,36.908215,20,-76.30545,-0.08979719,-0.043035456
197.556,36.908215,20,-76.30545,-0.08979719,-0.038637227
197.646,36.908215,20,-76.30545,0.008246681,-0.034238997
197.726,36.908215,20,-76.30545,0.008246681,-0.036850446
197.816,36.908215,20,-76.30545,0.008246681,-0.039461895
197.896,36.908215,20,-76.30545,0.006414085,-0.042684209
197.976,36.908215,20,-76.30545,0.006414085,-0.045814893
198.066,36.908215,20,-76.30545,-0.005192355,-0.046944994
198.146,36.908215,20,-76.30545,-0.005192355,-0.047494773
198.226,36.908215,20,-76.30545,-0.10415252,-0.05036584
198.306,36.908215,20,-76.30545,-0.10415252,-0.048288898
198.391,36.908215,20,-76.30545,-0.0729984,-0.044990226
198.486,36.90839,20.25,-76.30548,-0.0729984,-0.04324926
198.566,36.90839,20.25,-76.30548,-0.04062254,-0.041874813
198.651,36.90839,20.25,-76.30548,-0.04062254,-0.042119159
198.736,36.90839,20.25,-76.30548,-0.033292156,-0.042363505
198.816,36.90839,20.25,-76.30548,-0.033292156,-0.041126503
198.906,36.90839,20.25,-76.30548,-0.06872234,-0.038530325
198.986,36.90839,20.25,-76.30548,-0.06872234,-0.034162639
199.07,36.90839,20.25,-76.30548,-0.06872234,-0.029794952
199.156,36.90839,20.25,-76.30548,-0.001832596,-0.029688051
199.236,36.90839,20.25,-76.30548,-0.001832596,-0.032925637
199.326,36.90839,20.25,-76.30548,-0.043982297,-0.036926804
199.406,36.90839,20.25,-76.30548,-0.043982297,-0.038820486
199.486,36.908577,20.25,-76.305504,-0.056199603,-0.036102136
199.576,36.908577,20.25,-76.305504,-0.056199603,-0.03277292
199.656,36.908577,20.25,-76.305504,-0.016187929,-0.03071125
199.741,36.908577,20.25,-76.305504,-0.016187929,-0.030650164
199.826,36.908577,20.25,-76.305504,-0.06261369,-0.034697146
199.906,36.908577,20.25,-76.305504,-0.06261369,-0.03642284
199.996,36.908577,20.25,-76.305504,-0.038179077,-0.035002578
200.076,36.908577,20.25,-76.305504,-0.038179077,-0.034804047
200.161,36.908577,20.25,-76.305504,-0.04550946,-0.03136793
200.246,36.908577,20.25,-76.305504,-0.04550946,-0.027565294
200.326,36.908577,20.25,-76.305504,-0.04550946,-0.026145032
200.416,36.908577,20.25,-76.305504,-0.008552114,-0.02472477
200.522,36.90876,20.5,-76.30552,0.01863139,-0.027351491
200.616,36.90876,20.5,-76.30552,0.01863139,-0.031337387
200.696,36.90876,20.5,-76.30552,0.01863139,-0.035323282
200.782,36.90876,20.5,-76.30552,-0.06658431,-0.037766743
200.866,36.90876,20.5,-76.30552,-0.06658431,-0.035338554
200.946,36.90876,20.5,-76.30552,-0.081855945,-0.032910365
201.036,36.90876,20.5,-76.30552,-0.081855945,-0.030344731
201.116,36.90876,20.5,-76.30552,0.01038471,-0.027779097
201.201,36.90876,20.5,-76.30552,0.01038471,-0.028313604
201.286,36.90876,20.5,-76.30552,-0.014966198,-0.028848111
201.366,36.90876,20.5,-76.30552,-0.014966198,-0.028817568
201.466,36.908943,20.75,-76.305534,-0.09712757,-0.028787024
201.566,36.908943,20.75,-76.305534,-0.09712757,-0.024648413
201.646,36.908943,20.75,-76.305534,-0.034208454,-0.019089539
201.726,36.908943,20.75,-76.305534,-0.034208454,-0.016676621
201.816,36.908943,20.75,-76.305534,0.030543262,-0.015409076
201.896,36.908943,20.75,-76.305534,0.030543262,-0.017379116
201.981,36.908943,20.75,-76.305534,-0.017104227,-0.019043724
202.066,36.908943,20.75,-76.305534,-0.017104227,-0.018325957
202.146,36.908943,20.75,-76.305534,-0.061086524,-0.020051652
202.236,36.908943,20.75,-76.305534,-0.061086524,-0.019578231
202.316,36.908943,20.75,-76.305534,-0.061086524,-0.019501873
202.401,36.908943,20.75,-76.305534,-0.03023783,-0.019425515
202.516,36.909126,20.75,-76.305534,-0.018020526,-0.023441954
202.606,36.909126,20.75,-76.305534,-0.018020526,-0.028069258
202.696,36.909126,20.75,-76.305534,-0.030543262,-0.03304781
202.776,36.909126,20.75,-76.305534,-0.030543262,-0.037400225
202.87,36.909126,20.75,-76.305534,-3.05E-04,-0.04175264
202.956,36.909126,20.75,-76.305534,-3.05E-04,-0.04447099
203.036,36.909126,20.75,-76.305534,-0.014355334,-0.04718934
203.126,36.909126,20.75,-76.305534,-0.014355334,-0.045509461
203.206,36.909126,20.75,-76.305534,-0.014355334,-0.043829581
203.286,36.909126,20.75,-76.305534,0.014049901,-0.042684209
203.376,36.909126,20.75,-76.305534,0.014049901,-0.042959098
203.466,36.90932,20.75,-76.30555,-0.008857546,-0.040546181
203.546,36.90932,20.75,-76.30555,-0.008857546,-0.036987891
203.636,36.90932,20.75,-76.30555,-0.002748894,-0.036880989
203.716,36.90932,20.75,-76.30555,-0.002748894,-0.03707952
203.802,36.90932,20.75,-76.30555,-0.051618114,-0.036438112
203.886,36.90932,20.75,-76.30555,-0.051618114,-0.033353242
203.966,36.90932,20.75,-76.30555,-0.05955936,-0.031841351
204.056,36.90932,20.75,-76.30555,-0.05955936,-0.029932397
204.136,36.90932,20.75,-76.30555,-0.11056661,-0.027259861
204.221,36.90932,20.75,-76.30555,-0.11056661,-0.022036964
204.306,36.90932,20.75,-76.30555,-0.11759156,-0.015225816
204.386,36.90932,20.75,-76.30555,-0.11759156,-0.008063421
204.476,36.90932,20.75,-76.30555,-0.11759156,0.001572978
204.556,36.90951,20.75,-76.30556,-0.05467244,0.011209377
204.64,36.90951,20.75,-76.30556,-0.05467244,0.01769982
204.726,36.90951,20.75,-76.30556,0.019242255,0.023564126
204.806,36.90951,20.75,-76.30556,0.019242255,0.018570303
204.896,36.90951,20.75,-76.30556,0.008552114,0.01357648
204.976,36.90951,20.75,-76.30556,0.008552114,0.008277223
205.056,36.90951,20.75,-76.30556,0.062308256,0.002977967
205.146,36.90951,20.75,-76.30556,0.062308256,-0.005009096
205.226,36.90951,20.75,-76.30556,-0.006719518,-0.004352416
